id,baseline_price,recommended_price,price_uplift,action,nearest_event,event_date,distance_to_event_km,event_category
561697,93.0,120.9,27.900000000000006,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.1859919774670535,Music
563607,88.0,114.4,26.400000000000006,RAISE,Men At Work,2026-09-20,0.8001813320345101,Music
654835,139.0,107.51313720242406,-31.486862797575938,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.5604460962449633,Sports
688914,90.0,88.70695614327798,-1.2930438567220222,HOLD,Washington Mystics vs. New York Liberty,2026-05-10,1.0507563086273244,Sports
722114,117.0,117.09706585221295,0.09706585221294972,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.6397095149161126,Sports
748316,125.0,104.47148649618076,-20.52851350381924,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.4867193687854623,Music
792578,400.0,280.0,-120.0,DISCOUNT,Vans Warped Tour DC,2026-06-13,2.0637337268196125,Music
794213,160.0,165.53023968230252,5.530239682302522,HOLD,Men At Work,2026-09-20,1.358037225597748,Music
800076,157.0,157.9052646690003,0.905264669000303,HOLD,Men At Work,2026-09-20,0.1424417041356105,Music
808830,119.0,154.70000000000002,35.70000000000002,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.6894944414133893,Sports
828497,165.0,214.5,49.5,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.171054058768525,Sports
841260,39.0,36.519872257010746,-2.4801277429892536,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.7028138497552654,Sports
860336,95.0,123.5,28.5,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,0.9062218088340542,Arts & Theatre
860776,35.0,45.5,10.5,RAISE,Zainab Johnson,2026-06-06,0.5964899627867177,Arts & Theatre
861775,51.0,66.3,15.299999999999997,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.011309141717205,Sports
873182,109.0,83.38888206807654,-25.61111793192346,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.100152134784976,Sports
886283,83.0,107.9,24.900000000000006,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.6095466595360697,Sports
888029,35.0,36.519872257010746,1.5198722570107464,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.6372353240771458,Sports
902573,81.0,105.3,24.299999999999997,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5319064127433474,Music
914968,81.0,82.13881227470169,1.1388122747016922,HOLD,Vans Warped Tour DC,2026-06-13,2.077888927444356,Music
945426,83.0,105.55459072955969,22.554590729559692,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,5.103240607915942,Sports
997859,238.0,212.16830889285865,-25.831691107141353,DISCOUNT,Men At Work,2026-09-20,1.3329101817635978,Music
1026034,136.0,141.85667127642256,5.85667127642256,HOLD,The James Hunter Six,2026-04-19,0.6680773443522053,Music
1092713,112.0,145.6,33.599999999999994,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,1.075465378603082,Arts & Theatre
1245292,73.0,94.9,21.900000000000006,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,5.698156179460876,Sports
1297417,176.0,141.54854655715985,-34.45145344284015,DISCOUNT,Men At Work,2026-09-20,0.470100509489795,Music
1433344,336.0,235.2,-100.80000000000001,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.2484456939292526,Sports
1472332,65.0,62.66067568354727,-2.339324316452732,HOLD,Diplo,2026-05-22,3.585287548723658,Music
1484387,106.0,77.07230922196355,-28.92769077803645,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.1223330450704374,Sports
1520425,158.0,205.4,47.400000000000006,RAISE,Diplo,2026-05-22,2.0762077681259696,Music
1537822,91.0,95.31608507303906,4.316085073039062,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.3680674428451898,Sports
1571112,145.0,120.5864538348486,-24.413546165151402,DISCOUNT,Men At Work,2026-09-20,1.0047871639040202,Music
1628328,140.0,153.7113733677902,13.711373367790202,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.4345112531758625,Music
1641184,89.0,99.99508823369408,10.995088233694077,RAISE,Men At Work,2026-09-20,0.9910697716549342,Music
1667080,102.0,102.15237804875845,0.1523780487584503,HOLD,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.6530584825121089,Arts & Theatre
1688139,85.0,77.46986657100493,-7.530133428995072,DISCOUNT,Men At Work,2026-09-20,1.5161292145674978,Music
1778080,96.0,112.53602845219983,16.53602845219983,RAISE,Men At Work,2026-09-20,1.495658720102735,Music
1789722,146.0,132.5819500164068,-13.418049983593193,DISCOUNT,Men At Work,2026-09-20,1.7233687716113235,Music
1806338,110.0,84.67453321758411,-25.325466782415887,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.9657028907235748,Sports
1824864,119.0,149.80723090181647,30.807230901816467,RAISE,Vans Warped Tour DC,2026-06-13,1.572755511031827,Music
1825234,185.0,129.5,-55.5,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,0.6073695886804041,Arts & Theatre
1860120,87.0,84.46674184336736,-2.533258156632641,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.4133487606212487,Sports
1901631,97.0,126.10000000000001,29.10000000000001,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.669877511420092,Arts & Theatre
1936134,149.0,123.62501223173025,-25.374987768269747,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,4.442329136298512,Sports
2111965,42.0,54.6,12.600000000000001,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,5.035598991129246,Sports
2115421,48.0,62.400000000000006,14.400000000000006,RAISE,The James Hunter Six,2026-04-19,0.5328241261582536,Music
2198232,71.0,63.54617322274609,-7.453826777253909,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.512922066231024,Sports
2259215,227.0,181.12190266944424,-45.87809733055576,DISCOUNT,Men At Work,2026-09-20,1.072778731053034,Music
2285431,125.0,123.92164468842603,-1.0783553115739721,HOLD,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.9405823542373444,Sports
2304761,50.0,65.0,15.0,RAISE,Men At Work,2026-09-20,1.1997518658661008,Music
2308259,149.0,154.69537747857603,5.6953774785760345,HOLD,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.3331843372684191,Sports
2318183,104.0,84.67584881333131,-19.324151186668686,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.7772282184803778,Sports
2343987,74.0,81.75092506190137,7.75092506190137,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.690444344572389,Sports
2365726,54.0,43.98446822665691,-10.015531773343092,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.7554786175726882,Sports
2466942,160.0,184.4299125772837,24.429912577283687,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,7.290325280998831,Sports
2468252,107.0,110.76114667687618,3.76114667687618,HOLD,Men At Work,2026-09-20,0.7561863550779147,Music
2477325,100.0,116.4864186883932,16.4864186883932,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.9123634007549596,Arts & Theatre
2477330,89.0,115.7,26.700000000000003,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.9680494348149103,Arts & Theatre
2501387,275.0,192.5,-82.5,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.519505830553492,Arts & Theatre
2501531,200.0,140.0,-60.0,DISCOUNT,Men At Work,2026-09-20,2.3354696092088028,Music
2538828,111.0,104.97608720170108,-6.023912798298923,DISCOUNT,Men At Work,2026-09-20,1.5837671619907625,Music
2543133,284.0,198.79999999999998,-85.20000000000002,DISCOUNT,Diplo,2026-05-22,1.868785684197245,Music
2547672,35.0,45.5,10.5,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,5.006194049476735,Sports
2551952,312.0,218.39999999999998,-93.60000000000002,DISCOUNT,Men At Work,2026-09-20,1.1452878925715115,Music
2554353,50.0,47.609043315084506,-2.390956684915494,HOLD,Diplo,2026-05-22,1.1077683383978911,Music
2622950,192.0,190.06311960568934,-1.9368803943106627,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.4600692719171699,Sports
2685655,288.0,274.5511381413559,-13.44886185864408,HOLD,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.6820274801695422,Sports
2690487,136.0,138.19869723360551,2.1986972336055146,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.3185668703983761,Sports
2791050,83.0,107.9,24.900000000000006,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.4384596538637959,Sports
2874685,88.0,108.64271877983575,20.642718779835747,RAISE,Men At Work,2026-09-20,1.79365815725967,Music
2964999,145.0,106.74537574966418,-38.25462425033582,DISCOUNT,Men At Work,2026-09-20,1.0632906827664943,Music
3103276,77.0,100.10000000000001,23.10000000000001,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.4384596538637959,Sports
3136813,149.0,130.5914186979258,-18.408581302074197,DISCOUNT,The James Hunter Six,2026-04-19,0.6280370530853758,Music
3175218,97.0,107.76155879643265,10.761558796432652,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.452979126730559,Sports
3199232,145.0,129.42695928895446,-15.573040711045536,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.1926215562842413,Sports
3201115,87.0,94.29401616410301,7.294016164103013,RAISE,Vans Warped Tour DC,2026-06-13,2.1117920265003742,Music
3317645,125.0,112.27272497240273,-12.727275027597273,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.8241663474955665,Arts & Theatre
3385117,400.0,280.0,-120.0,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,2.338091752798612,Sports
3526640,88.0,99.25696400564702,11.25696400564702,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.482328501458174,Arts & Theatre
3538921,106.0,74.19999999999999,-31.80000000000001,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.5536447676367175,Arts & Theatre
3601131,103.0,133.9,30.900000000000006,RAISE,The James Hunter Six,2026-04-19,0.485672058524304,Music
3604624,77.0,100.10000000000001,23.10000000000001,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.130382449370651,Sports
3627430,114.0,148.20000000000002,34.20000000000002,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5893015462252352,Music
3633359,80.0,104.0,24.0,RAISE,Vans Warped Tour DC,2026-06-13,2.956909471246376,Music
3635540,150.0,134.2868184585456,-15.71318154145439,DISCOUNT,Vans Warped Tour DC,2026-06-13,0.666647334645331,Music
3637629,91.0,88.50911498031489,-2.490885019685109,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.5772478350274926,Sports
3645740,79.0,102.7,23.700000000000003,RAISE,Men At Work,2026-09-20,0.8233950357099902,Music
3651862,127.0,130.7135912358716,3.713591235871604,HOLD,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.1329914081415882,Sports
3674676,100.0,130.0,30.0,RAISE,Vans Warped Tour DC,2026-06-13,0.4871491204052212,Music
3767679,141.0,142.96894692243416,1.9689469224341565,HOLD,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,2.5983147708539285,Sports
3810218,95.0,101.10417875869491,6.104178758694914,RAISE,Men At Work,2026-09-20,1.624794443217607,Music
3821808,104.0,127.25565481000199,23.255654810001985,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.6698414956023626,Music
3821950,109.0,128.57012649086585,19.570126490865846,RAISE,Zainab Johnson,2026-06-06,0.5107948060853734,Arts & Theatre
3822053,110.0,131.71127146989787,21.711271469897866,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.6132465258814965,Music
3822134,115.0,108.70908435279769,-6.290915647202311,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5326136824831923,Music
3851703,45.0,58.5,13.5,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,5.190321388365383,Sports
3861766,145.0,123.52236360160948,-21.477636398390516,DISCOUNT,Men At Work,2026-09-20,1.0382891821375344,Music
3907276,131.0,115.2987436553251,-15.701256344674903,DISCOUNT,Men At Work,2026-09-20,1.1940416067560014,Music
3912498,71.0,92.3,21.299999999999997,RAISE,Diplo,2026-05-22,0.6554823174544553,Music
3996972,150.0,105.0,-45.0,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.4910082103233993,Arts & Theatre
4016001,98.0,88.81066335937828,-9.189336640621718,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.242601882132971,Sports
4022565,111.0,110.4444522100536,-0.5555477899464023,HOLD,Men At Work,2026-09-20,1.0632906827664943,Music
4024085,300.0,210.0,-90.0,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,7.019127140896547,Sports
4025236,300.0,210.0,-90.0,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,7.15453298813865,Sports
4025438,300.0,210.0,-90.0,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,7.126148078063296,Sports
4054129,67.0,71.86255583624198,4.862555836241981,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.090211719298028,Sports
4055607,180.0,182.14857865851252,2.1485786585125197,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.8364049401688292,Sports
4083095,110.0,118.52390024937151,8.523900249371508,RAISE,Men At Work,2026-09-20,1.2319468900104806,Music
4204367,72.0,72.99859779846352,0.9985977984635213,HOLD,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.70024063881642,Arts & Theatre
4218583,139.0,106.71699673426173,-32.28300326573827,DISCOUNT,Men At Work,2026-09-20,1.0632906827664943,Music
4231934,66.0,85.8,19.799999999999997,RAISE,Power FC vs. Lexington Sporting Club,2026-04-01,0.3053580353129703,
4284144,144.0,120.22160926932007,-23.77839073067993,DISCOUNT,Men At Work,2026-09-20,0.7845659034834205,Music
4286181,51.0,66.3,15.299999999999997,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.1150782149388243,Sports
4325533,131.0,128.35234438884476,-2.647655611155244,HOLD,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.315713563360691,Sports
4343926,153.0,107.1,-45.900000000000006,DISCOUNT,Men At Work,2026-09-20,0.9074758875938234,Music
4408378,180.0,165.56845949037898,-14.431540509621016,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.9808317192555271,Sports
4411488,120.0,114.83746552851078,-5.162534471489224,HOLD,Men At Work,2026-09-20,1.0632906827664943,Music
4416095,73.0,94.9,21.900000000000006,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.4384596538637959,Sports
4420920,78.0,98.45342334192836,20.453423341928357,RAISE,Men At Work,2026-09-20,2.447156448241232,Music
4480481,177.0,149.27300788680546,-27.72699211319454,DISCOUNT,The James Hunter Six,2026-04-19,0.2673434404979833,Music
4482945,70.0,49.0,-21.0,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.7712223702656966,Sports
4510648,70.0,91.0,21.0,RAISE,The Moss,2026-04-22,0.4319335437386771,Music
4552932,149.0,131.35259773252173,-17.64740226747827,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.5073190996437815,Sports
4565447,243.0,262.45230264541976,19.452302645419763,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,2.0570304677895708,Arts & Theatre
4604357,165.0,148.34750880648727,-16.65249119351273,DISCOUNT,Men At Work,2026-09-20,1.5424305310023572,Music
4616068,171.0,142.4863195485991,-28.513680451400887,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.3977452181334664,Sports
4621063,133.0,119.88764185407834,-13.112358145921661,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,0.6964221632472428,Arts & Theatre
4635196,144.0,121.74848290783284,-22.251517092167163,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.0256125856181255,Sports
4708026,148.0,150.99319153915366,2.9931915391536563,HOLD,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.4356573915119498,Music
4730124,85.0,110.5,25.5,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.0112790996613148,Music
4730309,130.0,133.14301853584902,3.1430185358490235,HOLD,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.0175588069841566,Music
4741982,95.0,89.31743217607759,-5.682567823922412,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.709967123838458,Sports
4767589,84.0,109.2,25.200000000000003,RAISE,Diplo,2026-05-22,0.9604365734265364,Music
4801046,120.0,116.85629732497837,-3.143702675021629,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.7176449274607736,Sports
4841217,298.0,208.6,-89.4,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.4294377558653305,Sports
4848799,122.0,106.49350917520053,-15.50649082479947,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.0382763772356738,Sports
4856204,180.0,234.0,54.0,RAISE,Vans Warped Tour DC,2026-06-13,0.3263720836145072,Music
4922023,88.0,103.7267706568085,15.726770656808498,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.4715120567223408,Sports
4924193,86.0,64.25250566719204,-21.74749433280796,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.4400154273420065,Arts & Theatre
4943572,97.0,126.10000000000001,29.10000000000001,RAISE,2025-26 George's Kids Club,2026-04-01,0.0782333939061544,
4978586,65.0,77.38989867531004,12.389898675310036,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.957735509965541,Sports
4978657,225.0,157.5,-67.5,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.3988884612795169,Sports
5018679,115.0,136.04292634183864,21.042926341838637,RAISE,Men At Work,2026-09-20,0.5361648867335232,Music
5026926,293.0,205.1,-87.9,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.3733410460718492,Sports
5030765,304.0,212.79999999999998,-91.20000000000002,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.7775038253936903,Arts & Theatre
5030785,164.0,114.8,-49.2,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.8695755103860128,Arts & Theatre
5066458,254.0,239.82228283956883,-14.177717160431172,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.2890535091577096,Music
5076606,203.0,163.58179313330052,-39.41820686669948,DISCOUNT,Men At Work,2026-09-20,1.0632906827664943,Music
5082818,266.0,248.70907231184378,-17.290927688156216,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.5865858277206992,Music
5089725,150.0,105.0,-45.0,DISCOUNT,Men At Work,2026-09-20,1.1538590865423803,Music
5111311,77.0,66.66762057819672,-10.332379421803282,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.475679806443082,Music
5145487,290.0,333.9663786750221,43.9663786750221,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.9444619048556258,Arts & Theatre
5156582,77.0,79.27777648961869,2.277776489618688,HOLD,Diplo,2026-05-22,1.6816722508635875,Music
5262416,111.0,140.9757466444996,29.975746644499594,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7288392528048423,Music
5286261,145.0,134.7439759016371,-10.2560240983629,DISCOUNT,Men At Work,2026-09-20,0.6320126665527432,Music
5318112,159.0,136.9415985007717,-22.058401499228296,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.3499382344059625,Sports
5372128,135.0,116.71861089242931,-18.28138910757069,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.0648821638031851,Arts & Theatre
5405966,106.0,130.08200143659852,24.082001436598517,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.6286074276378725,Music
5560185,105.0,133.72267984279173,28.722679842791734,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,0.7708670089684126,Arts & Theatre
5592949,85.0,110.5,25.5,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5341919852839686,Music
5593096,189.0,236.35837039729316,47.35837039729316,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5570285109011212,Music
5652436,85.0,68.53399568134462,-16.46600431865538,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.762915918484606,Music
5661282,102.0,115.0266699263128,13.026669926312806,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.9266523554694048,Music
5755232,112.0,145.6,33.599999999999994,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.4451960639341378,Music
5785467,123.0,111.013807547017,-11.986192452983005,DISCOUNT,Vans Warped Tour DC,2026-06-13,4.854114428269011,Music
5790254,144.0,158.79401244588152,14.79401244588152,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.397957747938261,Sports
5825904,143.0,182.00748717455872,39.00748717455872,RAISE,The James Hunter Six,2026-04-19,0.3604987381576682,Music
5834173,290.0,260.0474069245882,-29.952593075411812,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.7786338214788435,Arts & Theatre
5862637,161.0,116.67036806856359,-44.32963193143641,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.427195844302193,Sports
5904077,111.0,87.44591519161392,-23.55408480838608,DISCOUNT,Diplo,2026-05-22,1.8523513343280091,Music
5970323,82.0,57.4,-24.6,DISCOUNT,Diplo,2026-05-22,2.914179191957301,Music
5985721,86.0,111.8,25.799999999999997,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,2.626962487518061,Sports
6027248,267.0,229.73616112961562,-37.263838870384376,DISCOUNT,The Book of Mormon (Touring),2026-04-28,0.4637975726318625,Arts & Theatre
6047348,350.0,244.99999999999997,-105.00000000000003,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.032257173032408,Sports
6091385,75.0,95.53271321487013,20.532713214870128,RAISE,Vans Warped Tour DC,2026-06-13,1.3928193334840089,Music
6091388,66.0,67.30035500610765,1.300355006107651,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.012469955008051,Sports
6103261,119.0,100.73135695555065,-18.268643044449348,DISCOUNT,Men At Work,2026-09-20,1.9109469997339423,Music
6118082,100.0,130.0,30.0,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.3739412714537296,Music
6128357,63.0,80.34131837183077,17.341318371830766,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.998426508387732,Sports
6133914,150.0,155.66605135576955,5.666051355769554,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.4247192855809024,Sports
6227307,350.0,244.99999999999997,-105.00000000000003,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.4881024670992139,Sports
6247860,69.0,89.7,20.700000000000003,RAISE,Zainab Johnson,2026-06-06,0.8897970779591465,Arts & Theatre
6331663,270.0,261.2995730789969,-8.7004269210031,HOLD,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.3750377738077236,Music
6333552,594.0,415.79999999999995,-178.20000000000005,DISCOUNT,Men At Work,2026-09-20,0.6773705872972309,Music
6334405,69.0,89.7,20.700000000000003,RAISE,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,0.3597755757320843,Music
6389428,97.0,106.03051654825096,9.030516548250958,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.3507436933507979,Music
6404202,68.0,88.4,20.400000000000006,RAISE,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,0.3769278510382542,Music
6424291,56.0,51.32589418945733,-4.67410581054267,DISCOUNT,Diplo,2026-05-22,2.526775301773981,Music
6431931,452.0,316.4,-135.60000000000002,DISCOUNT,Men At Work,2026-09-20,1.2493184269088229,Music
6438519,108.0,128.64269214917596,20.642692149175957,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.2280333338490746,Sports
6490357,44.0,42.03230136850991,-1.9676986314900873,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.61703792435501,Sports
6491631,270.0,318.2716300173961,48.27163001739609,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.7540166850015118,Sports
6569449,136.0,118.92217424027365,-17.077825759726352,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.183169865963621,Sports
6746916,203.0,218.08009184160602,15.08009184160602,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.629624798521393,Arts & Theatre
6775930,84.0,109.2,25.200000000000003,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.372497149138832,Sports
6779201,111.0,123.85221673093073,12.852216730930735,RAISE,Men At Work,2026-09-20,1.2135699487845846,Music
6832557,109.0,115.99326620266248,6.9932662026624826,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.8208634393287383,Sports
6956685,64.0,72.94465250024848,8.94465250024848,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.63481195668598,Sports
6969950,267.0,224.316770626296,-42.683229373703995,DISCOUNT,The Book of Mormon (Touring),2026-04-28,0.4637975726318625,Arts & Theatre
7020322,235.0,164.5,-70.5,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.882411940839472,Sports
7060166,68.0,88.4,20.400000000000006,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,5.659905985083378,Sports
7106899,83.0,74.79671535168323,-8.203284648316767,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.3586630805375477,Arts & Theatre
