id,latitude,longitude,price,bedrooms,accommodates,room_type,neighbourhood_cleansed,review_scores_rating,minimum_nights,nearest_event,event_date,event_category,distance_to_event_km,temp_avg_c,precipitation_mm,is_outdoor_season,is_peak_summer
840946869841249561,38.91749,-77.0297,7000.0,1.0,1,Shared room,"Howard University, Le Droit Park, Cardozo/Shaw",4.5,1,Men At Work,2026-09-20,Music,0.062065056960422346,22.1,90.0,1.0,0.0
840948102362944175,38.91759,-77.02862,7000.0,1.0,1,Shared room,"Howard University, Le Droit Park, Cardozo/Shaw",4.68,1,Men At Work,2026-09-20,Music,0.038498613033669644,22.1,90.0,1.0,0.0
840949107664467409,38.91705,-77.02836,,,1,Shared room,"Howard University, Le Droit Park, Cardozo/Shaw",4.59,31,Men At Work,2026-09-20,Music,0.06711410399355422,22.1,90.0,1.0,0.0
840950210708994591,38.9166612,-77.0293469,72.0,1.0,1,Shared room,"Howard University, Le Droit Park, Cardozo/Shaw",,1,Men At Work,2026-09-20,Music,0.08770132517013919,22.1,90.0,1.0,0.0
840951323844971001,38.91577,-77.03005,7000.0,1.0,1,Shared room,"Howard University, Le Droit Park, Cardozo/Shaw",4.28,1,Men At Work,2026-09-20,Music,0.2030499731088075,22.1,90.0,1.0,0.0
841251946587177424,38.9034,-77.00522,,1.0,3,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,1,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.337037447201598,15.7,82.0,1.0,0.0
841478602649989643,38.90010425237006,-76.97790538395395,,1.0,3,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.35,1,Vans Warped Tour DC,2026-06-13,Music,1.2533864738251694,24.5,91.0,1.0,0.0
842153383987099029,38.90172275318485,-76.99318170561062,129.0,2.0,6,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.84,2,Vans Warped Tour DC,2026-06-13,Music,2.152589390000155,24.5,91.0,1.0,0.0
842857318178837612,38.934930611864566,-76.99206436209468,90.0,1.0,3,Entire home/apt,"North Michigan Park, Michigan Park, University Heights",4.78,1,Diplo,2026-05-22,Music,2.3631137019790716,19.9,104.0,1.0,0.0
842922373016981014,38.91294931064128,-77.03984177907861,165.0,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,31,Men At Work,2026-09-20,Music,1.0611710523496094,22.1,90.0,1.0,0.0
844006949273737622,38.85705640333834,-76.98166795692003,93.0,0.0,4,Entire home/apt,"Sheridan, Barry Farm, Buena Vista",4.84,1,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.4013448034323501,19.9,104.0,1.0,0.0
844426324015435333,38.9439395087661,-77.0257119105718,79.0,1.0,4,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.43,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.4782423183384066,19.9,104.0,1.0,0.0
844736898434699539,38.93957426317554,-77.06756379356231,,,1,Private room,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,2.88635979389877,9.7,85.0,0.0,0.0
844897861174143184,38.87536,-76.96039,,2.0,4,Entire home/apt,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",4.99,2,Vans Warped Tour DC,2026-06-13,Music,1.949549001933799,24.5,91.0,1.0,0.0
845083606723794810,38.90886022295201,-77.01037523483537,76.0,1.0,2,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.4,31,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,1.1725883839889717,14.8,82.0,1.0,0.0
845889702736528425,38.93602367428223,-77.02106984685342,91.0,1.0,4,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.81,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.5510207702121739,19.9,104.0,1.0,0.0
846378548537290023,38.84108836857524,-77.00592142813704,45.0,1.0,2,Private room,"Congress Heights, Bellevue, Washington Highlands",1.0,1,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.43146798166512,19.9,104.0,1.0,0.0
846424798410268005,38.8487422,-76.98126169999999,170.0,3.0,8,Entire home/apt,"Douglas, Shipley Terrace",4.89,2,Washington Mystics vs. New York Liberty,2026-05-10,Sports,0.8805139059990356,19.9,104.0,1.0,0.0
847049688084399977,38.89369441149719,-76.93943423112847,256.0,3.0,8,Entire home/apt,"Mayfair, Hillbrook, Mahaning Heights",4.67,1,Vans Warped Tour DC,2026-06-13,Music,3.0505859783037157,24.5,91.0,1.0,0.0
847846578315630754,38.890148,-76.994699,,1.0,3,Entire home/apt,"Capitol Hill, Lincoln Park",,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.9257923879976218,27.1,94.0,1.0,1.0
847854780272583880,38.91238,-77.01059,114.0,1.0,2,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.91,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.9655491206998771,14.8,82.0,1.0,0.0
847910341230678009,38.8825225,-76.9928712,166.0,2.0,7,Entire home/apt,"Capitol Hill, Lincoln Park",4.93,3,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.0663920153515115,27.1,94.0,1.0,1.0
847971272936260499,38.87497,-76.97163,222.0,3.0,7,Entire home/apt,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",4.94,3,Vans Warped Tour DC,2026-06-13,Music,1.5986098490869523,24.5,91.0,1.0,0.0
848473441152089028,38.94507,-76.98826,177.0,2.0,4,Entire home/apt,"North Michigan Park, Michigan Park, University Heights",4.71,2,Diplo,2026-05-22,Music,3.106326791279566,19.9,104.0,1.0,0.0
848799660640283742,38.93588269207795,-77.02035154216517,170.0,2.0,4,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.92,3,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.5328722583599868,19.9,104.0,1.0,0.0
849304474004984024,38.89282612011001,-76.94171726471043,400.0,5.0,14,Entire home/apt,"Mayfair, Hillbrook, Mahaning Heights",5.0,2,Vans Warped Tour DC,2026-06-13,Music,2.8405764284995,24.5,91.0,1.0,0.0
849310766288741827,38.91572,-77.03698,275.0,2.0,6,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.69,3,Men At Work,2026-09-20,Music,0.7158964494197642,22.1,90.0,1.0,0.0
850747325485526979,38.93357682754549,-76.99207196944575,110.0,2.0,5,Entire home/apt,"Brookland, Brentwood, Langdon",4.82,1,Diplo,2026-05-22,Music,2.259271312850803,19.9,104.0,1.0,0.0
851574504688335233,38.9477218,-77.0209321,93.0,1.0,5,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.89,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.8501620006747848,19.9,104.0,1.0,0.0
851687969439159774,38.9177584,-77.0133384,78.0,1.0,2,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.88,2,Zainab Johnson,2026-06-06,Arts & Theatre,0.7224095918580936,24.5,91.0,1.0,0.0
852053662301944683,38.9160841,-77.04275860000001,143.0,1.0,4,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.95,3,Men At Work,2026-09-20,Music,1.1999893562356545,22.1,90.0,1.0,0.0
852172238105696286,38.9143463,-77.0436562,,,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.0,31,Men At Work,2026-09-20,Music,1.3133610410340664,22.1,90.0,1.0,0.0
852367577372150478,38.93345,-76.99177,93.0,2.0,6,Entire home/apt,"Brookland, Brentwood, Langdon",4.75,1,Diplo,2026-05-22,Music,2.230498491817125,19.9,104.0,1.0,0.0
852379125745649912,38.93475558844191,-76.99187948989342,79.0,1.0,3,Entire home/apt,"North Michigan Park, Michigan Park, University Heights",4.78,1,Diplo,2026-05-22,Music,2.338037962470727,19.9,104.0,1.0,0.0
852467007908174033,38.908,-77.00847,68.0,1.0,2,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.75,3,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.3081819000495094,15.7,82.0,1.0,0.0
852478764779076867,38.907186288133545,-77.01026111446879,68.0,1.0,2,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.7,3,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.131002368229144,15.7,82.0,1.0,0.0
852735046702156954,38.96188,-77.03681,101.0,1.0,2,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.94,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.656203971145305,19.9,104.0,1.0,0.0
852747141495770294,38.92115,-77.00917,113.0,1.0,3,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",5.0,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.942585285634815,19.9,104.0,1.0,0.0
853029063748002494,38.90008,-76.9785,,2.0,5,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.5,1,Vans Warped Tour DC,2026-06-13,Music,1.2649263640290473,24.5,91.0,1.0,0.0
853050928788774664,38.93484233530132,-76.99000136618781,90.0,2.0,5,Entire home/apt,"North Michigan Park, Michigan Park, University Heights",4.6,1,Diplo,2026-05-22,Music,2.233632268329968,19.9,104.0,1.0,0.0
853065866211753887,38.93500871421717,-76.9914832234412,78.0,1.0,2,Entire home/apt,"North Michigan Park, Michigan Park, University Heights",4.89,1,Diplo,2026-05-22,Music,2.334233606961796,19.9,104.0,1.0,0.0
853674356550763866,38.91495527098986,-77.01670828991496,123.0,1.0,4,Entire home/apt,"Howard University, Le Droit Park, Cardozo/Shaw",4.7,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.38150435374714153,14.8,82.0,1.0,0.0
854684555828953057,38.93932,-76.99055,386.0,3.0,7,Entire home/apt,"North Michigan Park, Michigan Park, University Heights",5.0,1,Diplo,2026-05-22,Music,2.6533767571506086,19.9,104.0,1.0,0.0
855083534137036382,38.91092,-77.01933,54.0,1.0,1,Private room,"Shaw, Logan Circle",4.88,31,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.5118231471303416,14.8,82.0,1.0,0.0
855260924654839953,38.9048507,-76.93190799999999,83.0,1.0,4,Entire home/apt,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",4.83,2,Diplo,2026-05-22,Music,3.912788005285889,19.9,104.0,1.0,0.0
855885958708665878,38.94562673102591,-77.02763944005014,,1.0,3,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.38,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.698277689934032,19.9,104.0,1.0,0.0
855913661798813495,38.910694376578284,-77.0104367085916,120.0,2.0,2,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",,1,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,1.0554618435082457,14.8,82.0,1.0,0.0
856013398426151361,38.95165010399502,-77.01392749168748,158.0,2.0,4,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.92,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.327492941481148,19.9,104.0,1.0,0.0
856607716018454593,38.92819,-77.02152,94.0,1.0,2,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",5.0,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.6898742984919585,19.9,104.0,1.0,0.0
856769934573680108,38.90642,-76.9806,90.0,2.0,4,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.64,2,Diplo,2026-05-22,Music,1.6379751593911511,19.9,104.0,1.0,0.0
858788950509023423,38.9179,-77.00643,127.0,2.0,5,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.81,3,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.2632131758725564,19.9,104.0,1.0,0.0
860220926209205933,38.91167680683366,-77.01148109993413,270.0,2.0,6,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.93,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.9247879314506908,14.8,82.0,1.0,0.0
860221913422816642,38.91848371899162,-77.0095121851232,,1.0,3,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.92,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.9921972100254645,19.9,104.0,1.0,0.0
860282990382751022,38.8882,-76.98899,145.0,2.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.94,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.7533811410235899,27.1,94.0,1.0,1.0
861547009774597549,38.82652,-77.00957,174.0,3.0,8,Entire home/apt,"Congress Heights, Bellevue, Washington Highlands",4.61,1,Washington Mystics vs. New York Liberty,2026-05-10,Sports,2.7663020880850877,19.9,104.0,1.0,0.0
861857172153830345,38.90602174856345,-77.01579320014301,766.0,7.0,12,Entire home/apt,"Shaw, Logan Circle",4.97,1,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,0.7129579408061091,15.7,82.0,1.0,0.0
862231094075682048,38.89497867030365,-76.97935178875923,84.0,1.0,3,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.86,2,Vans Warped Tour DC,2026-06-13,Music,0.7812065304277949,24.5,91.0,1.0,0.0
862331545539809742,38.9058102,-76.99784749999999,,2.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.8,31,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,2.0227515698982517,15.7,82.0,1.0,0.0
862913838401492538,38.911479636694665,-77.00459808799835,,2.0,4,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",5.0,31,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,1.4895181246291536,14.8,82.0,1.0,0.0
863112795538390776,38.90525770344706,-77.01509216746175,246.0,4.0,8,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",4.95,1,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,0.6813435122756822,15.7,82.0,1.0,0.0
863249879217789768,38.88963475218984,-76.97129087003927,,3.0,6,Private room,"Capitol Hill, Lincoln Park",,2,Vans Warped Tour DC,2026-06-13,Music,0.2568531439789376,24.5,91.0,1.0,0.0
863957050586482027,38.93485,-77.02045,554.0,5.0,14,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",5.0,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.4182767423165183,19.9,104.0,1.0,0.0
864602837061719255,38.931851,-77.0317831,304.0,4.0,8,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.97,3,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.4883179754482563,19.9,104.0,1.0,0.0
864612659407971609,38.93318615172676,-76.99044228094603,98.0,2.0,6,Entire home/apt,"Brookland, Brentwood, Langdon",4.77,1,Diplo,2026-05-22,Music,2.1269348000187684,19.9,104.0,1.0,0.0
865750614623808761,38.88381697478954,-76.9938278082217,,3.0,12,Entire home/apt,"Capitol Hill, Lincoln Park",4.93,3,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.2324410044295534,27.1,94.0,1.0,1.0
865828079875686170,38.88186555645949,-76.988477599646,275.0,2.0,6,Entire home/apt,"Capitol Hill, Lincoln Park",4.87,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.34849455381317185,27.1,94.0,1.0,1.0
865966548988722589,38.8904692,-76.9857615,273.0,3.0,6,Entire home/apt,"Capitol Hill, Lincoln Park",4.9,3,Vans Warped Tour DC,2026-06-13,Music,1.0098474881971546,24.5,91.0,1.0,0.0
866023355251270757,38.9383253,-77.0187476,87.0,1.0,4,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.84,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.8074050209361234,19.9,104.0,1.0,0.0
866066830375756960,38.934912271018966,-76.99140649244433,100.0,1.0,3,Entire home/apt,"North Michigan Park, Michigan Park, University Heights",4.66,1,Diplo,2026-05-22,Music,2.3219000243333245,19.9,104.0,1.0,0.0
866683095353149579,38.96909,-77.03717,,5.0,10,Entire home/apt,"Takoma, Brightwood, Manor Park",5.0,3,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,5.43201467063583,19.9,104.0,1.0,0.0
866911161965668036,38.829943195989294,-77.00982738498615,124.0,3.0,9,Entire home/apt,"Congress Heights, Bellevue, Washington Highlands",4.81,1,Washington Mystics vs. New York Liberty,2026-05-10,Sports,2.4798128833646516,19.9,104.0,1.0,0.0
867327984436851947,38.9168248,-77.0079217,,3.0,8,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.75,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,1.1519254858243244,14.8,82.0,1.0,0.0
867666915383121802,38.90283543896024,-76.98861291351362,180.0,1.0,1,Private room,"Ivy City, Arboretum, Trinidad, Carver Langston",4.33,4,Vans Warped Tour DC,2026-06-13,Music,1.9624219795095825,24.5,91.0,1.0,0.0
867851813794296300,38.90340351025927,-76.98832068491441,86.0,1.0,1,Private room,"Ivy City, Arboretum, Trinidad, Carver Langston",4.57,4,Vans Warped Tour DC,2026-06-13,Music,1.9960261826657713,24.5,91.0,1.0,0.0
868102882427362411,38.913495,-77.0249915,88.0,1.0,4,Entire home/apt,"Shaw, Logan Circle",4.88,3,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.39321688412807887,14.8,82.0,1.0,0.0
868108082028385930,38.92262,-77.03323,88.0,1.0,2,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,90,Men At Work,2026-09-20,Music,0.6865362012397948,22.1,90.0,1.0,0.0
868163996759438642,38.8819364,-76.9992214,,1.0,3,Entire home/apt,"Capitol Hill, Lincoln Park",,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.5818383631281098,27.1,94.0,1.0,1.0
868164575925033597,38.8819364,-76.9992214,,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.5818383631281098,27.1,94.0,1.0,1.0
868164959965391429,38.8819364,-76.9992214,,1.0,2,Entire home/apt,"Capitol Hill, Lincoln Park",,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.5818383631281098,27.1,94.0,1.0,1.0
868165104177693250,38.8819364,-76.9992214,152.0,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.5818383631281098,27.1,94.0,1.0,1.0
868195132345901909,38.9131774,-77.0387519,,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,31,Men At Work,2026-09-20,Music,0.9661698293583983,22.1,90.0,1.0,0.0
868197411022464775,38.9131774,-77.0387519,,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",,31,Men At Work,2026-09-20,Music,0.9661698293583983,22.1,90.0,1.0,0.0
868197573930185358,38.9131774,-77.0387519,152.0,0.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,31,Men At Work,2026-09-20,Music,0.9661698293583983,22.1,90.0,1.0,0.0
868198050996313768,38.9131774,-77.0387519,,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,31,Men At Work,2026-09-20,Music,0.9661698293583983,22.1,90.0,1.0,0.0
868207067516966070,38.9131774,-77.0387519,152.0,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,31,Men At Work,2026-09-20,Music,0.9661698293583983,22.1,90.0,1.0,0.0
868207076241807543,38.9131774,-77.0387519,,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",,31,Men At Work,2026-09-20,Music,0.9661698293583983,22.1,90.0,1.0,0.0
868208125416244038,38.91277090000001,-77.04135459999999,,,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",,31,Men At Work,2026-09-20,Music,1.1870024141600963,22.1,90.0,1.0,0.0
868209019778870068,38.914324,-77.04398669999999,,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",,31,Men At Work,2026-09-20,Music,1.3416334366123717,22.1,90.0,1.0,0.0
868209161625633515,38.914324,-77.04398669999999,,1.0,4,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",,31,Men At Work,2026-09-20,Music,1.3416334366123717,22.1,90.0,1.0,0.0
868210389078044738,38.88644800000001,-77.00326470000002,164.0,1.0,3,Entire home/apt,"Capitol Hill, Lincoln Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.0548835901787674,27.1,94.0,1.0,1.0
868536132648376720,38.89231,-76.99825,125.0,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.93,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.249783772775143,27.1,94.0,1.0,1.0
